,SchoolID,CNTSTUID,PV1MATH,Female,PV1READ,ESCS,PARED,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,CULTPOSS,HEDRES,WEALTH,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF,ST160Q01IA,ST160Q02IA,ST160Q03IA,ST160Q04IA,ST160Q05IA,ST161Q01HA,ST161Q02HA,ST161Q03HA,ST161Q06HA,ST161Q07HA,ST161Q08HA,ST184Q01HA,ST186Q05HA,ST186Q06HA,ST186Q07HA,ST186Q10HA,ST186Q09HA,ST186Q02HA,ST186Q01HA,ST186Q08HA,ST186Q03HA,STAFFSHORT,TEACHBEHA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,Public
2103,84000076,CNTSTUID,477.529,Female,455.167,1.5339,16,1.36,-1.256,2.3484,-0.4708,1.2403,1.5806,1.1793,2.8136,1.8669,0.0293,1.0844,0.7871,0.487,0.4637,-0.4066,0.3385,-0.0614,-1.1295,-0.4509,-1.0985,0.409,0.2705,3,2,2,1,2,2,2,2,2,3,2,1,3,3,3,2,3,2,4,3,3,0.902,0.6101,8,75,100,75,25,1
2104,84000076,CNTSTUID,385.636,Female,468.93,-0.3137,12,0.21,0.7743,-0.5695,-0.0791,0.1744,-0.5925,0.0477,0.1239,0.5557,1.1351,1.0844,0.7871,0.9982,0.8207,0.2621,-0.5928,1.1262,1.8524,-0.7876,0.8214,-0.0362,0.2705,3,4,3,1,2,4,3,3,1,3,2,3,3,3,3,1,4,4,3,3,3,0.902,0.6101,8,75,100,75,25,1
2105,84000076,CNTSTUID,528.914,Male,578.72,1.6901,16,0.21,1.1522,1.9365,-1.0504,0.1744,1.5806,0.1806,1.5516,2.6563,-0.0841,1.0844,0.992,1.1448,1.8905,-0.9827,-0.5928,1.1497,1.2329,-0.3282,-0.4089,0.409,0.2705,3,2,3,3,2,3,2,3,2,3,2,1,3,2,3,2,4,4,3,3,3,0.902,0.6101,8,75,100,75,25,1
2106,84000076,CNTSTUID,507.609,Male,584.407,0.8598,16,0.59,2.0165,0.3121,0.836,-0.6894,0.1591,1.1793,0.8872,0.4826,0.428,1.0844,0.7871,1.1448,-0.9598,1.7411,0.1869,1.5527,1.4751,-0.6901,0.6994,-0.663,-0.2888,2,3,2,1,3,3,3,4,2,2,1,1,4,2,3,2,4,2,3,3,3,0.902,0.6101,8,75,100,75,25,1
2107,84000076,CNTSTUID,368.43,Female,383.594,0.9005,16,-1.34,-0.3253,0.5676,2.0073,0.1744,-0.3565,0.1806,1.2755,1.8669,-0.9615,-0.6583,1.1811,-0.1015,-0.687,0.2621,-0.5928,-0.0614,0.5761,-0.3184,-0.4089,0.9065,0.2705,4,1,2,4,1,3,2,3,2,3,3,3,3,1,3,3,3,1,3,3,3,0.902,0.6101,8,75,100,75,25,1
2108,84000076,CNTSTUID,561.776,Male,583.037,1.1781,16,-1.72,-0.3253,0.5073,-1.0504,1.3209,0.086,-0.4903,1.654,0.5236,-1.7421,-2.5375,2.0054,1.1448,0.4637,-0.569,-0.5928,-0.5176,0.5761,-0.8395,-0.4089,1.2421,1.2958,4,1,1,3,4,3,2,3,3,3,3,1,3,2,3,3,3,2,3,3,3,0.902,0.6101,8,75,100,75,25,1
2109,84000076,CNTSTUID,599.696,Female,581.766,1.111,16,0.21,2.0165,0.3126,2.0073,1.8245,0.4718,1.1793,0.8929,0.333,0.2694,1.0844,0.571,0.5693,1.1422,-0.9827,-1.566,-0.0614,0.9703,-0.445,1.8839,0.0755,-1.272,2,2,3,2,2,4,4,4,1,2,3,2,3,2,2,3,2,2,2,3,2,0.902,0.6101,8,75,100,75,25,1
2110,84000076,CNTSTUID,548.576,Female,578.245,1.0614,16,0.59,-0.3253,0.6796,2.0073,1.8245,-0.0469,1.1793,2.1859,1.8669,-0.2008,1.0844,1.1811,1.8164,-0.687,0.2621,1.2386,1.1262,1.8524,2.7249,-0.4089,0.8207,0.5206,3,2,3,3,3,3,2,3,2,4,2,2,4,3,4,1,4,3,4,2,4,0.902,0.6101,8,75,100,75,25,1
2111,84000077,CNTSTUID,387.48,Male,453.394,0.167,16,-1.72,-0.3253,-0.8221,-1.0467,-2.2177,-1.8691,-0.1357,0.1856,-1.2275,-2.7114,-2.5375,-0.2661,-1.6692,-1.1858,-0.3121,-0.5928,-0.8738,0.3468,0.8801,-0.1589,0.5371,0.2705,4,1,1,4,4,2,4,3,1,3,3,1,3,3,4,3,3,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2112,84000077,CNTSTUID,479.175,Female,444.445,-1.2287,12,0.21,0.7743,-0.9827,0.4572,0.1744,-0.6637,-0.3792,-0.5361,-0.722,0.0127,-0.6583,0.3709,-0.1015,-0.3799,0.2621,-0.5928,-0.0614,0.5761,-0.3184,0.1222,0.409,0.2705,2,2,2,2,2,3,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,-0.2968,0.6101,2,75,90,45,45,1
2113,84000077,CNTSTUID,453.118,Female,601.027,1.5345,16,1.36,0.7743,2.0657,0.4572,0.6797,1.2274,1.1793,2.4097,1.2943,-0.2704,1.0844,0.1956,0.6291,-0.3799,0.2621,1.2386,-0.0614,1.8524,-0.3184,0.1222,0.409,0.2705,3,2,2,2,3,3,3,3,2,3,2,1,4,3,4,2,3,2,4,3,4,-0.2968,0.6101,2,75,90,45,45,1
2114,84000077,CNTSTUID,554.671,Male,526.035,1.3141,16,0.59,1.458,1.1942,0.4572,0.1744,1.0427,1.1793,1.1119,0.4826,0.5572,1.0844,0.3709,1.8164,0.8794,0.147,-0.5928,0.6769,1.8524,0.3241,1.2374,-1.8876,-0.7816,2,3,2,1,2,4,3,4,1,1,1,1,3,3,3,3,3,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2115,84000077,CNTSTUID,543.215,Female,598.563,2.0439,16,1.36,2.0165,2.9187,2.0073,1.8245,1.2274,1.1793,2.1899,2.6563,2.6131,1.0844,-1.7664,1.8164,-0.687,1.7411,0.5012,1.6438,1.8524,0.6738,1.8839,-1.8876,-1.272,1,4,4,1,1,4,4,4,1,1,1,1,4,2,4,1,3,2,3,3,4,-0.2968,0.6101,2,75,90,45,45,1
2116,84000077,CNTSTUID,496.354,Male,649.172,1.5926,16,1.36,-1.6391,2.1293,-0.1687,0.1744,1.5806,1.1793,1.918,1.8669,1.0781,1.0844,2.0054,1.1448,1.0109,-0.9827,-0.5928,0.8236,0.5761,-0.3184,1.8839,-1.8876,-1.272,1,3,3,1,2,4,4,4,1,1,1,2,3,3,3,3,3,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2117,84000077,CNTSTUID,682.494,Male,837.346,1.8916,16,0.98,-1.6391,2.6202,-0.1687,-0.2934,1.5806,1.1793,2.8136,1.8669,1.2316,0.4626,-1.2263,-0.1015,0.1097,0.2621,0.4094,1.5527,-0.4347,-0.3184,1.8839,-1.8876,-1.272,1,3,3,1,1,4,4,4,1,1,1,3,4,3,2,1,3,2,4,1,2,-0.2968,0.6101,2,75,90,45,45,1
2118,84000077,CNTSTUID,641.593,Female,619.838,1.0941,16,1.36,-0.6555,0.4813,-0.5754,-1.2655,0.1956,-0.6853,1.3673,0.1042,-0.6683,-1.1507,-0.2047,-1.4028,0.176,0.2621,-0.5928,-1.0583,-0.1793,-0.2062,1.2374,-1.126,-1.272,4,1,2,2,2,4,3,4,1,2,1,2,3,2,3,3,2,2,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2119,84000077,CNTSTUID,664.05,Male,660.671,0.8517,16,0.98,1.458,0.2177,0.4572,1.8245,-0.3565,0.2646,1.0379,0.0595,-1.9715,0.4667,2.0054,1.8164,0.4637,-0.6723,0.1869,1.59,0.3133,2.7249,0.1919,0.9065,-1.272,4,1,1,4,3,3,2,4,2,3,3,2,4,3,3,1,3,3,3,2,3,-0.2968,0.6101,2,75,90,45,45,1
2120,84000077,CNTSTUID,507.867,Female,525.346,0.6663,16,0.98,0.7743,-0.3436,0.4572,-0.2934,-0.4622,-0.6122,0.4008,-0.7308,-1.4526,1.0844,-0.2661,0.5693,0.1097,-0.9827,-1.1176,-0.8109,-0.4347,-0.4415,0.1222,-1.8876,-1.272,4,1,1,3,3,3,3,3,1,1,1,2,3,3,3,3,2,3,3,3,2,-0.2968,0.6101,2,75,90,45,45,1
2121,84000077,CNTSTUID,464.663,Female,501.376,1.0412,16,1.36,0.7743,0.7393,-0.5786,0.0814,0.2919,1.1793,0.7291,-0.1536,1.1914,1.0844,0.1244,-1.071,0.8794,0.147,1.2386,0.4552,1.4751,1.4903,0.1222,0.7067,-1.272,2,3,4,1,2,3,3,3,3,4,1,1,4,3,4,2,3,2,4,3,4,-0.2968,0.6101,2,75,90,45,45,1
2122,84000077,CNTSTUID,565.496,Male,576.831,1.7653,16,-0.18,-0.7784,2.114,0.4572,1.3209,0.6527,0.0477,3.3662,2.6563,0.3252,0.4667,0.4352,1.8164,-0.0288,1.7411,-0.5928,0.3858,0.8347,-0.3184,1.8839,-1.126,-1.272,3,3,3,2,3,4,4,4,1,2,1,2,3,2,3,2,3,2,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2123,84000077,CNTSTUID,527.705,Male,618.452,1.2015,16,0.21,0.2012,0.8129,0.1915,0.6134,0.6527,-0.6122,1.3673,0.1042,-0.2388,1.0844,1.2643,1.1448,1.8905,-1.3951,-1.566,-0.096,1.8524,-0.4509,-0.4089,-0.524,-1.272,3,1,3,2,2,3,2,3,1,2,2,2,3,2,3,3,3,2,2,4,2,-0.2968,0.6101,2,75,90,45,45,1
2124,84000077,CNTSTUID,666.117,Female,619.178,1.7363,16,0.98,2.0165,2.0766,0.1041,0.1744,1.5806,1.1793,1.3673,0.333,0.8628,0.0083,0.571,-0.1015,-0.4342,1.7411,1.2386,0.4558,0.3133,-0.3184,1.2374,-0.0697,0.2705,2,3,3,1,2,4,3,4,2,2,2,2,4,2,4,1,3,2,4,2,4,-0.2968,0.6101,2,75,90,45,45,1
2125,84000077,CNTSTUID,632.836,Male,616.713,1.1117,16,1.36,-0.7784,0.7088,-1.4494,-0.8967,0.2791,1.1793,1.3315,0.6901,-0.3174,-0.6117,0.4352,0.9982,0.052,0.2621,0.3385,0.7251,0.4683,-0.6765,-1.0985,1.2421,0.2705,3,2,3,3,4,2,2,2,3,3,3,1,3,2,4,2,3,2,4,2,3,-0.2968,0.6101,2,75,90,45,45,1
2126,84000077,CNTSTUID,597.51,Male,553.203,-0.4471,12,1.36,0.2012,0.0175,0.1915,0.6797,0.2599,-1.0118,1.0379,-0.14,0.4627,1.0844,0.4352,-0.6545,1.8905,-0.1652,0.1869,0.4793,0.4317,-0.4509,-1.8008,1.2421,0.9567,2,2,3,1,2,1,1,2,3,3,3,3,4,3,4,2,3,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2127,84000077,CNTSTUID,472.815,Male,539.062,0.5749,16,-0.18,-0.3253,0.2943,-0.5786,-1.6837,0.1022,0.2646,1.2546,-0.0154,-2.7114,0.4626,2.0054,0.5693,0.8794,0.2621,-1.1176,-0.4684,-0.6331,-0.875,-0.4089,1.3451,1.1904,4,1,1,4,4,3,2,3,2,3,4,2,3,2,3,3,2,2,3,3,2,-0.2968,0.6101,2,75,90,45,45,1
2128,84000077,CNTSTUID,641.778,Male,720.142,0.5415,16,1.36,0.3993,0.4937,0.1915,0.1744,0.4529,0.031,0.2847,0.0595,0.8628,0.0281,-2.345,1.1448,1.0671,-0.6723,-0.5928,1.0615,0.8347,-1.1206,-0.825,1.2421,0.2705,2,3,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2129,84000077,CNTSTUID,621.226,Female,705.788,0.6281,16,0.98,-0.122,-0.0792,-0.1687,-0.3449,-0.6637,-0.4396,0.9475,0.1789,0.6523,1.0844,1.1811,-0.6545,1.8905,0.2621,0.1038,0.3858,-0.6331,-0.3184,1.2374,0.409,0.5206,1,2,3,1,2,4,3,4,2,3,2,3,3,2,3,2,3,2,3,3,4,-0.2968,0.6101,2,75,90,45,45,1
2130,84000077,CNTSTUID,691.981,Female,868.87,1.6949,16,1.36,-0.7784,2.9714,-0.9282,-0.6894,1.5806,1.1793,1.918,1.8669,1.2152,-0.6583,-0.5707,0.5693,1.8905,-0.6723,-0.5928,-0.1433,0.8347,-0.7428,1.8839,-0.524,-1.272,2,4,3,2,1,4,4,4,1,2,2,2,3,4,2,3,2,4,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2131,84000077,CNTSTUID,566.49,Male,599.593,1.434,16,-0.57,0.7743,0.9162,0.4572,-0.2934,-0.3565,0.2646,3.3662,2.6563,-0.7553,1.0844,0.7871,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.3468,-0.3184,1.2374,0.409,-1.272,4,2,2,3,4,4,3,4,2,3,2,2,4,3,4,2,3,3,4,3,4,-0.2968,0.6101,2,75,90,45,45,1
2132,84000077,CNTSTUID,544.006,Female,536.419,1.5953,16,-0.18,0.2012,1.8312,-0.1687,-0.2934,1.2274,1.1793,1.4674,0.9144,-0.2704,1.0844,0.7871,1.8164,-0.0845,1.348,0.1869,1.6438,0.9703,-1.177,-0.1056,-0.0362,-1.272,3,2,2,2,3,2,3,4,1,3,2,1,4,3,4,2,4,3,3,3,3,-0.2968,0.6101,2,75,90,45,45,1
2133,84000077,CNTSTUID,512.397,Female,586.687,0.7244,16,0.59,1.251,0.1482,-0.9246,0.8874,0.597,0.031,0.1597,-0.044,-0.2704,-0.6583,1.2643,-1.071,-1.1858,-0.9827,0.1869,1.59,-1.4165,2.7249,0.3486,-1.0064,-1.272,3,2,2,2,3,4,3,2,1,1,2,4,4,1,3,2,3,1,3,2,3,-0.2968,0.6101,2,75,90,45,45,1
2134,84000078,CNTSTUID,380.417,Male,400.979,-0.7688,14,-1.72,-1.6391,-0.8431,-2.2652,-2.2177,0.4011,-1.3835,-0.0119,-0.7308,0.3171,1.0844,2.0054,1.8164,-1.1858,0.8126,0.5012,2.3693,1.8524,1.1314,1.8839,2.7752,0.2705,2,2,2,1,1,4,4,4,4,4,4,1,4,3,3,2,3,3,3,3,4,0.8371,1.6299,10,16,70,3,14,1
2135,84000078,CNTSTUID,385.922,Male,373.668,1.1833,16,-1.72,2.0165,3.2245,2.0073,1.8245,1.0427,1.1793,4.2599,3.601,0.8942,1.0844,2.0054,1.8164,-1.8939,1.7411,1.2386,2.3693,1.8524,2.7249,1.8839,-1.8876,-1.272,4,4,4,1,4,4,4,4,1,1,1,4,4,1,4,4,4,1,4,4,4,0.8371,1.6299,10,16,70,3,14,1
2136,84000078,CNTSTUID,337.886,Male,281.183,0.5685,16,-0.57,0.1726,-0.3334,-1.0467,-0.7496,0.9094,-1.1657,0.0869,-0.281,-0.3924,-1.8133,-0.9372,-1.154,-0.3009,-2.1464,1.2386,-1.2862,1.4751,-0.0984,-1.8386,-0.416,0.6091,2,1,2,3,1,1,2,1,1,1,3,2,4,1,3,2,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2137,84000078,CNTSTUID,363.917,Male,333.593,0.4081,16,-1.72,-1.6391,1.5148,-2.2652,1.8245,1.2274,1.1793,1.2895,0.6901,0.2641,1.0844,2.0054,1.8164,-1.8939,1.7411,1.2386,2.3693,1.8524,-0.8939,1.8839,2.7752,1.0453,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2138,84000078,CNTSTUID,356.155,Male,314.077,-0.0195,14,-1.72,0.7743,-0.872,0.4572,0.1744,-1.8691,-0.6853,0.3795,-0.3539,0.2011,-0.6583,0.1956,-0.1015,-0.3799,0.2621,1.2386,-0.0614,1.8524,-0.9879,0.1222,1.2421,0.2705,3,3,3,3,4,3,3,3,3,3,3,1,4,1,4,3,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2139,84000078,CNTSTUID,478.565,Female,490.527,-1.2079,9,-1.72,0.7743,-0.3025,0.4572,0.1744,-0.0469,-0.9386,0.6233,0.114,-1.352,1.0844,0.1956,-1.034,-0.687,0.2621,-0.5928,0.4152,0.9703,-0.4415,1.8839,-1.0064,-1.272,3,1,1,3,4,4,4,4,1,1,2,4,3,2,2,2,3,2,3,2,3,0.8371,1.6299,10,16,70,3,14,1
2140,84000078,CNTSTUID,318.428,Male,230.537,-0.4212,16,-0.57,-0.3253,-1.5661,-0.4708,-1.0749,0.3109,-1.5286,-0.9385,-1.116,-0.4031,-0.6117,-0.5229,-1.4028,-1.1597,-0.569,0.2659,-1.6855,-1.3874,-0.9577,-0.9323,-1.126,-0.0545,2,2,1,3,1,1,3,3,1,2,1,2,2,1,3,2,1,2,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2141,84000078,CNTSTUID,274.812,Female,275.843,-1.4644,9,0.59,0.2012,-1.2993,0.1041,-1.0615,-0.6637,-1.3873,-0.1235,-0.3629,-0.9016,-0.6198,-0.3907,-1.4028,-0.7592,0.147,0.6502,-0.144,1.8524,0.0348,-0.7391,-0.0697,0.2705,3,1,1,2,3,3,2,2,2,2,2,3,3,1,3,3,3,1,4,2,4,0.8371,1.6299,10,16,70,3,14,1
2142,84000078,CNTSTUID,330.032,Male,357.288,-1.4556,12,-0.18,1.3195,-2.1482,0.7368,0.9278,0.1591,-2.2894,-1.3502,-1.7779,0.1347,1.0844,-0.6888,-0.1015,-1.8939,1.7411,0.3385,0.8236,1.8524,0.6818,1.1971,-1.126,-0.7816,3,3,2,1,4,4,4,3,1,2,1,3,3,2,3,1,4,1,4,2,3,0.8371,1.6299,10,16,70,3,14,1
2143,84000078,CNTSTUID,433.35,Male,487.664,-0.8529,16,-1.72,-1.6391,-2.4334,-0.9282,-1.3953,-1.8691,-4.4106,-0.9651,-1.187,0.7156,-1.4043,2.0054,-1.107,-1.8939,-2.1464,-1.8489,-0.4801,-2.5252,-0.6632,1.2374,-1.8876,-1.272,1,4,1,1,3,4,4,3,1,1,1,4,2,1,2,4,2,1,2,3,2,0.8371,1.6299,10,16,70,3,14,1
2144,84000078,CNTSTUID,457.38,Female,514.463,-0.7901,14,0.21,-0.3253,-1.5164,-1.0467,-1.0615,0.0386,-1.5532,-0.5638,-0.8794,-0.2704,1.0844,-2.345,1.8164,-1.2792,1.7411,-1.1176,2.3693,1.8524,-1.0064,1.8839,-1.126,-1.272,3,2,2,2,3,4,4,4,1,2,1,1,3,2,2,1,3,2,3,3,2,0.8371,1.6299,10,16,70,3,14,1
2145,84000078,CNTSTUID,386.856,Female,366.542,0.3173,16,-0.18,1.1225,-0.2387,2.0073,1.8245,0.086,-1.3873,0.3083,1.2943,0.1499,0.0281,-0.2661,-0.772,-0.687,-0.1652,-0.5928,-0.0614,-0.4347,-0.9879,1.8839,0.0423,-1.272,2,2,3,2,3,4,4,4,2,1,3,3,3,1,1,3,3,1,3,2,3,0.8371,1.6299,10,16,70,3,14,1
2146,84000078,CNTSTUID,390.455,Male,392.416,-0.2643,14,0.59,-0.3253,-1.0946,-0.5786,-1.4867,-1.8691,-0.4903,-0.1452,-0.3629,-0.5753,1.0844,2.0054,1.8164,-0.1558,1.1963,1.2386,2.1323,0.5761,0.9303,0.8214,0.8207,1.6524,3,2,2,3,4,4,3,3,2,4,2,1,4,2,4,2,4,2,4,3,4,0.8371,1.6299,10,16,70,3,14,1
2147,84000078,CNTSTUID,385.364,Female,373.696,0.6626,16,-0.95,-0.3253,-0.5847,-0.5786,-1.0615,0.0386,-1.1123,0.1264,-0.3918,1.4712,1.0844,0.7871,1.0596,-1.8939,1.7411,0.5012,0.871,1.8524,0.4999,1.2374,-1.0064,-0.6346,2,4,3,1,1,4,3,4,1,1,2,4,4,2,3,1,3,1,3,2,4,0.8371,1.6299,10,16,70,3,14,1
2148,84000078,CNTSTUID,382.058,Female,397.062,-2.0707,9,-1.72,-0.3253,-1.78,-0.5786,-0.2934,-0.306,-1.6291,-0.9298,-1.7779,-0.0176,1.0844,2.0054,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,0.2096,-0.4419,0.409,0.2705,3,2,3,2,3,3,3,2,2,3,2,4,4,1,4,1,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2149,84000078,CNTSTUID,410.932,Male,342.22,-1.4422,12,0.21,0.3993,-1.751,-0.5786,0.1744,-1.8691,-2.2417,-0.231,-0.4023,-0.8551,1.0844,2.0054,1.0596,-0.9823,1.7411,1.2386,1.111,1.8524,0.6401,1.1971,-0.1817,1.0453,3,2,1,3,4,4,4,3,2,3,1,4,4,1,3,2,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2150,84000078,CNTSTUID,313.954,Female,254.113,-0.8602,14,0.98,-0.507,-1.1705,-0.474,-0.3449,0.2919,-2.8259,0.2244,-0.3304,0.6183,-1.4136,-0.3907,-0.6545,-0.6133,-0.6723,0.1038,-0.6684,0.7181,-0.5242,1.1971,-1.0064,-0.0545,1,3,3,3,2,4,4,3,1,2,1,3,3,1,4,3,1,4,3,1,4,0.8371,1.6299,10,16,70,3,14,1
2151,84000078,CNTSTUID,363.142,Male,358.524,-1.19,16,-1.72,-1.6391,-2.0446,-2.2652,1.8245,-1.8691,-1.6291,-0.8516,-1.5044,0.4896,1.0844,1.1811,0.6291,1.3423,0.9759,0.6502,2.3693,1.8524,-2.0836,1.1971,0.439,0.5206,4,3,4,1,4,4,4,3,1,4,2,4,3,1,4,1,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2152,84000078,CNTSTUID,464.016,Female,424.546,-0.0867,12,-0.95,0.2012,-0.371,0.1041,0.1744,0.086,1.1793,-0.17,-0.8694,-1.7421,-0.6583,0.4352,0.5693,-0.3799,0.2621,-0.5928,0.3858,0.4449,-0.3184,0.1222,0.409,0.2705,4,1,1,3,4,3,3,3,2,3,2,4,3,2,3,3,3,2,3,2,3,0.8371,1.6299,10,16,70,3,14,1
2153,84000078,CNTSTUID,438.476,Female,371.908,-1.3309,14,-0.57,0.3993,-2.9253,0.1915,1.3209,-1.8691,-2.8259,-1.2176,-2.3112,-0.2261,-2.5375,1.2643,1.8164,-1.4869,0.8126,0.5012,1.5527,0.4819,0.4458,0.1222,-0.1817,0.2705,3,3,3,4,3,3,3,3,2,2,2,3,4,1,3,2,4,1,3,1,4,0.8371,1.6299,10,16,70,3,14,1
2154,84000078,CNTSTUID,353.62,Male,299.216,-0.7316,12,1.36,2.0165,-0.6809,1.1853,1.8245,-0.6637,1.1793,0.1406,-0.6231,-0.1843,1.0844,0.849,1.8164,1.8905,1.7411,1.2386,1.217,1.8524,0.0595,0.1222,1.2421,0.2705,4,2,3,2,3,3,3,3,3,3,3,3,4,2,4,1,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
2155,84000078,CNTSTUID,319.479,Male,288.949,-1.054,16,0.59,-0.0363,-2.1152,-0.5786,-1.519,-0.0469,-1.8925,-1.3799,-1.7779,0.9966,1.0844,-1.2263,-1.4475,-0.7592,-0.6232,0.5012,-0.5274,6.00E-04,-0.9185,0.8214,0.9065,1.0453,3,4,3,2,1,4,3,3,2,3,3,3,4,1,3,1,4,1,3,3,4,0.8371,1.6299,10,16,70,3,14,1
2156,84000078,CNTSTUID,420.554,Female,510.737,-0.7679,12,1.36,2.0165,-1.4876,0.4572,0.1744,-0.6637,-0.4903,-0.913,-0.94,1.7513,1.0844,0.1956,0.6291,-0.687,1.7411,0.5012,0.871,0.8347,0.0638,0.8214,-1.126,-1.272,1,4,3,1,1,4,3,3,1,2,1,4,4,2,3,1,3,2,3,1,4,0.8371,1.6299,10,16,70,3,14,1
2157,84000078,CNTSTUID,366.528,Male,286.386,-0.9316,12,-0.95,0.2012,-1.7677,0.5437,-0.6413,-0.6637,-1.4682,-1.2329,-0.8794,-0.3709,0.4667,-0.2661,-2.099,-1.2319,0.2621,0.3385,-1.9044,-0.5589,-0.4061,0.8214,0.439,1.2958,4,2,2,1,4,4,3,3,1,4,2,1,3,1,3,1,3,1,4,2,3,0.8371,1.6299,10,16,70,3,14,1
2158,84000078,CNTSTUID,316.794,Male,341.242,-1.0644,12,-1.72,1.3514,-0.2325,-0.1687,-0.4141,-1.2413,-0.7412,0.6339,0.6901,-0.8176,-0.6583,-0.2047,0.487,0.3335,0.8126,-1.6203,-0.0614,-0.4347,-0.9879,-0.4419,0.409,1.6524,3,1,2,3,3,3,3,2,2,3,2,4,2,3,2,2,3,3,2,3,3,0.8371,1.6299,10,16,70,3,14,1
2159,84000078,CNTSTUID,326.086,Female,304.264,-0.3539,16,-1.72,-0.3253,-0.5858,-0.9282,0.1744,0.9094,-0.5492,-0.3077,-0.7741,0.0166,-1.4247,-0.8279,-1.4028,-0.6133,-0.8645,-1.1889,-0.6986,-1.0266,-0.8714,-1.1806,1.137,0.9672,1,2,3,3,4,1,2,3,4,3,2,2,2,2,2,1,3,2,3,2,3,0.8371,1.6299,10,16,70,3,14,1
2160,84000078,CNTSTUID,374.176,Male,393.41,-0.941,14,-1.34,-0.3253,-0.6512,-0.5786,-0.6413,-0.0469,1.1793,-0.2798,-0.94,-1.4882,0.4667,1.2643,0.5693,-0.9823,0.2621,-1.566,-0.0614,1.1969,-0.5707,-1.0985,1.2421,0.7192,3,1,1,4,3,2,2,2,3,3,3,4,3,3,2,3,3,3,2,3,2,0.8371,1.6299,10,16,70,3,14,1
2161,84000078,CNTSTUID,304.317,Female,213.61,-0.0288,12,-1.34,-0.3253,-0.0109,-0.5786,-0.8687,0.9094,1.1793,-0.6535,-0.94,0.0127,-0.6583,0.1956,-1.1187,0.4637,-0.3121,-0.5928,-1.0491,-1.3162,-0.9855,-0.849,0.409,0.9672,2,2,2,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,0.8371,1.6299,10,16,70,3,14,1
2162,84000078,CNTSTUID,393.523,Female,368.548,-1.2852,12,-1.72,-0.3253,-0.7253,0.4572,-0.2934,0.9094,1.1793,-0.8289,-1.2176,0.168,-2.5375,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.5761,-0.1703,0.6994,2.7752,1.6524,2,3,2,3,2,3,3,4,4,4,4,2,4,3,4,1,4,3,4,2,4,0.8371,1.6299,10,16,70,3,14,1
2163,84000078,CNTSTUID,331.376,Female,295.35,-0.204,12,0.21,-0.3253,0.0849,-0.686,-0.6733,0.9094,-0.1357,0.0853,-0.349,0.5696,-1.6055,-0.4631,-1.7581,-0.2006,-0.1652,0.4094,-1.1064,-0.3507,-0.7493,-1.1218,-0.0362,1.8027,3,4,4,4,3,2,3,1,1,3,2,3,4,3,3,3,4,3,4,3,2,0.8371,1.6299,10,16,70,3,14,1
2164,84000078,CNTSTUID,356.521,Male,368.103,-0.1435,14,0.21,-0.3253,0.3762,-0.5786,0.1744,0.5648,-0.1357,1.2066,0.4006,-0.2704,-0.6583,-0.4112,-0.1015,0.1097,0.2621,0.1869,0.3858,1.8524,0.1731,0.1222,0.409,1.6524,3,2,2,2,3,3,3,3,2,3,2,3,4,3,3,2,3,2,3,3,3,0.8371,1.6299,10,16,70,3,14,1
2165,84000078,CNTSTUID,349.451,Male,363.348,0.6161,14,0.98,2.0165,0.3428,0.4572,0.1744,0.597,1.1793,0.5734,0.7063,1.3493,-2.5375,2.0054,1.8164,-0.6133,0.8126,1.2386,2.3693,1.8524,-0.3246,1.2374,-0.6311,-1.272,2,3,4,1,1,4,3,4,1,3,1,4,4,2,4,1,4,1,4,1,4,0.8371,1.6299,10,16,70,3,14,1
